student name,student id,student sis,course,course id,course sis,section,section id,section sis,term,term id,term sis,current score,final score,enrollment state,unposted current score,unposted final score,override score,current grade,final grade,unposted current grade,unposted final grade,override grade
Brandi A. Kim,14631,H2024000674,Komunikasyon at Pananaliksik sa Wika at Kulturang Filipino,20872,INST_SY_2024_S1_KOM_FAC228,11STEM-9B,20364,INST_SY_2024_S1_KOM_FAC228_11S09b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,69.69,69.69,active,69.69,69.69,,81,81,81,81,
Scott P. Stevenson,13112,H2023000945,Filipino sa Piling Larang,20880,INST_SY_2024_S1_FPL_FAC287,12STEM-9B,20582,INST_SY_2024_S1_FPL_FAC287_12S09b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,88.02,88.02,active,88.02,88.02,,92,92,92,92,
Tonya A. Glenn,14059,H2024000132,Oral Communication in Context,20888,INST_SY_2024_S1_OCC_FAC231,11STEM-2A,20447,INST_SY_2024_S1_OCC_FAC231_11S02a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,81.67,81.67,active,81.67,81.67,,88,88,88,88,
Roberto F. Cox,13035,H2023000846,Filipino sa Piling Larang,20880,INST_SY_2024_S1_FPL_FAC287,12STEM-8B,20549,INST_SY_2024_S1_FPL_FAC287_12S08b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,86.45,86.45,active,86.45,86.45,,91,91,91,91,
Michael M. Bell,14322,H2024000557,Komunikasyon at Pananaliksik sa Wika at Kulturang Filipino,20872,INST_SY_2024_S1_KOM_FAC228,11STEM-8A,20333,INST_SY_2024_S1_KOM_FAC228_11S08a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,91.31,91.31,active,91.31,91.31,,94,94,94,94,
Keith P. Baker,14075,H2024000149,Oral Communication in Context,20888,INST_SY_2024_S1_OCC_FAC231,11STEM-2A,20447,INST_SY_2024_S1_OCC_FAC231_11S02a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,86.33,86.33,active,86.33,86.33,,91,91,91,91,
Tim H. Ward,12212,H2023000067,Filipino sa Piling Larang,20880,INST_SY_2024_S1_FPL_FAC287,12STEM-9B,20582,INST_SY_2024_S1_FPL_FAC287_12S09b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,94.29,94.29,active,94.29,94.29,,96,96,96,96,
James R. Reyes,14052,H2024000125,Oral Communication in Context,20888,INST_SY_2024_S1_OCC_FAC231,11STEM-2A,20447,INST_SY_2024_S1_OCC_FAC231_11S02a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,84.25,84.25,active,84.25,84.25,,90,90,90,90,
Mark M. Mckinney,14575,H2024000630,Komunikasyon at Pananaliksik sa Wika at Kulturang Filipino,20872,INST_SY_2024_S1_KOM_FAC228,11STEM-9B,20364,INST_SY_2024_S1_KOM_FAC228_11S09b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,94.38,94.38,active,94.38,94.38,,96,96,96,96,
Samantha J. Ortiz,15029,H2024001085,Oral Communication in Context,20888,INST_SY_2024_S1_OCC_FAC231,11STEM-2A,20447,INST_SY_2024_S1_OCC_FAC231_11S02a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,77.25,77.25,active,77.25,77.25,,85,85,85,85,
Vincent D. Smith,14316,H2024000555,Komunikasyon at Pananaliksik sa Wika at Kulturang Filipino,20872,INST_SY_2024_S1_KOM_FAC228,11STEM-8A,20333,INST_SY_2024_S1_KOM_FAC228_11S08a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,95.88,95.88,active,95.88,95.88,,97,97,97,97,
Charles J. Wells,12705,H2023000545,Filipino sa Piling Larang,20880,INST_SY_2024_S1_FPL_FAC287,12STEM-9B,20582,INST_SY_2024_S1_FPL_FAC287_12S09b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,88.86,88.86,active,88.86,88.86,,93,93,93,93,
Chelsea M. Prince,15334,H2024001327,Komunikasyon at Pananaliksik sa Wika at Kulturang Filipino,20872,INST_SY_2024_S1_KOM_FAC228,11STEM-9B,20364,INST_SY_2024_S1_KOM_FAC228_11S09b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,90.5,90.5,active,90.5,90.5,,94,94,94,94,
Austin K. Wheeler,14096,H2024000169,Oral Communication in Context,20888,INST_SY_2024_S1_OCC_FAC231,11STEM-2A,20447,INST_SY_2024_S1_OCC_FAC231_11S02a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,81.33,81.33,active,81.33,81.33,,88,88,88,88,
Tracy M. Porter,13305,H2023001197,Filipino sa Piling Larang,20880,INST_SY_2024_S1_FPL_FAC287,12STEM-8B,20549,INST_SY_2024_S1_FPL_FAC287_12S08b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,81.68,81.68,active,81.68,81.68,,88,88,88,88,
Elizabeth D. Payne,14101,H2024000173,Oral Communication in Context,20888,INST_SY_2024_S1_OCC_FAC231,11STEM-2A,20447,INST_SY_2024_S1_OCC_FAC231_11S02a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,90.67,90.67,active,90.67,90.67,,94,94,94,94,
Dennis T. Walter,14492,H2024000545,Komunikasyon at Pananaliksik sa Wika at Kulturang Filipino,20872,INST_SY_2024_S1_KOM_FAC228,11STEM-8A,20333,INST_SY_2024_S1_KOM_FAC228_11S08a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,88,88,active,88,88,,92,92,92,92,
Frank M. Castro,12285,H2023000138,Filipino sa Piling Larang,20880,INST_SY_2024_S1_FPL_FAC287,12STEM-9B,20582,INST_SY_2024_S1_FPL_FAC287_12S09b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,92.21,92.21,active,92.21,92.21,,95,95,95,95,
Mark K. Carpenter,14587,H2024000642,Komunikasyon at Pananaliksik sa Wika at Kulturang Filipino,20872,INST_SY_2024_S1_KOM_FAC228,11STEM-9B,20364,INST_SY_2024_S1_KOM_FAC228_11S09b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,90.13,90.13,active,90.13,90.13,,93,93,93,93,
Leonard S. Bernard,12806,H2023000650,Filipino sa Piling Larang,20880,INST_SY_2024_S1_FPL_FAC287,12STEM-9B,20582,INST_SY_2024_S1_FPL_FAC287_12S09b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,89.79,89.79,active,89.79,89.79,,93,93,93,93,
Steven A. Jacobs,14080,H2024000154,Oral Communication in Context,20888,INST_SY_2024_S1_OCC_FAC231,11STEM-2A,20447,INST_SY_2024_S1_OCC_FAC231_11S02a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,76.5,76.5,active,76.5,76.5,,85,85,85,85,
Lauren A. Sheppard,14032,H2024000106,Oral Communication in Context,20888,INST_SY_2024_S1_OCC_FAC231,11STEM-2A,20447,INST_SY_2024_S1_OCC_FAC231_11S02a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,78.42,78.42,active,78.42,78.42,,86,86,86,86,
Veronica C. Wilson,14156,H2024000227,Filipino sa Piling Larang,20880,INST_SY_2024_S1_FPL_FAC287,12STEM-8B,20549,INST_SY_2024_S1_FPL_FAC287_12S08b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,78.14,78.14,active,78.14,78.14,,86,86,86,86,
Benjamin C. Holder,14526,H2024000582,Komunikasyon at Pananaliksik sa Wika at Kulturang Filipino,20872,INST_SY_2024_S1_KOM_FAC228,11STEM-8A,20333,INST_SY_2024_S1_KOM_FAC228_11S08a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,82.13,82.13,active,82.13,82.13,,88,88,88,88,
Michael J. Ponce,12941,H2023000773,Filipino sa Piling Larang,20880,INST_SY_2024_S1_FPL_FAC287,12STEM-8B,20549,INST_SY_2024_S1_FPL_FAC287_12S08b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,80.8,80.8,active,80.8,80.8,,88,88,88,88,
Beth L. Vargas,14936,H2024000992,Oral Communication in Context,20888,INST_SY_2024_S1_OCC_FAC231,11STEM-2A,20447,INST_SY_2024_S1_OCC_FAC231_11S02a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,90.58,90.58,active,90.58,90.58,,94,94,94,94,
Tammy L. Schaefer,14654,H2024000697,Komunikasyon at Pananaliksik sa Wika at Kulturang Filipino,20872,INST_SY_2024_S1_KOM_FAC228,11STEM-9B,20364,INST_SY_2024_S1_KOM_FAC228_11S09b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,83.88,83.88,active,83.88,83.88,,89,89,89,89,
Karen S. Johnson,14081,H2024000155,Oral Communication in Context,20888,INST_SY_2024_S1_OCC_FAC231,11STEM-2A,20447,INST_SY_2024_S1_OCC_FAC231_11S02a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,79.17,79.17,active,79.17,79.17,,86,86,86,86,
Jordan A. Estrada,15288,H2024001300,Komunikasyon at Pananaliksik sa Wika at Kulturang Filipino,20872,INST_SY_2024_S1_KOM_FAC228,11STEM-8A,20333,INST_SY_2024_S1_KOM_FAC228_11S08a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,78,78,active,78,78,,86,86,86,86,
David J. Liu,13835,H2023000193,Filipino sa Piling Larang,20880,INST_SY_2024_S1_FPL_FAC287,12STEM-9B,20582,INST_SY_2024_S1_FPL_FAC287_12S09b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,91.15,91.15,active,91.15,91.15,,94,94,94,94,
Joshua K. Reynolds,14041,H2024000114,Oral Communication in Context,20888,INST_SY_2024_S1_OCC_FAC231,11STEM-2A,20447,INST_SY_2024_S1_OCC_FAC231_11S02a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,79.83,79.83,active,79.83,79.83,,87,87,87,87,
Samuel J. Vaughn,14306,H2024000552,Komunikasyon at Pananaliksik sa Wika at Kulturang Filipino,20872,INST_SY_2024_S1_KOM_FAC228,11STEM-8A,20333,INST_SY_2024_S1_KOM_FAC228_11S08a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,98.13,98.13,active,98.13,98.13,,98,98,98,98,
Isaac T. Holland,12827,H2023000678,Filipino sa Piling Larang,20880,INST_SY_2024_S1_FPL_FAC287,12STEM-9B,20582,INST_SY_2024_S1_FPL_FAC287_12S09b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,83.64,83.64,active,83.64,83.64,,89,89,89,89,
Jo D. Kelly,14067,H2024000141,Oral Communication in Context,20888,INST_SY_2024_S1_OCC_FAC231,11STEM-2A,20447,INST_SY_2024_S1_OCC_FAC231_11S02a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,75,75,active,75,75,,84,84,84,84,
Tyler A. Russo,14657,H2024000700,Komunikasyon at Pananaliksik sa Wika at Kulturang Filipino,20872,INST_SY_2024_S1_KOM_FAC228,11STEM-9B,20364,INST_SY_2024_S1_KOM_FAC228_11S09b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,97.44,97.44,active,97.44,97.44,,98,98,98,98,
Maria S. Underwood,12253,H2023000106,Filipino sa Piling Larang,20880,INST_SY_2024_S1_FPL_FAC287,12STEM-8B,20549,INST_SY_2024_S1_FPL_FAC287_12S08b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,79.02,79.02,active,79.02,79.02,,86,86,86,86,
Michele A. Lin,14078,H2024000152,Oral Communication in Context,20888,INST_SY_2024_S1_OCC_FAC231,11STEM-2A,20447,INST_SY_2024_S1_OCC_FAC231_11S02a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,72.17,72.17,active,72.17,72.17,,82,82,82,82,
Brent T. Patterson,13041,H2023000852,Filipino sa Piling Larang,20880,INST_SY_2024_S1_FPL_FAC287,12STEM-9B,20582,INST_SY_2024_S1_FPL_FAC287_12S09b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,82.52,82.52,active,82.52,82.52,,89,89,89,89,
Jessica J. Little,14500,H2024000660,Komunikasyon at Pananaliksik sa Wika at Kulturang Filipino,20872,INST_SY_2024_S1_KOM_FAC228,11STEM-9B,20364,INST_SY_2024_S1_KOM_FAC228_11S09b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,89.81,89.81,active,89.81,89.81,,93,93,93,93,
Wesley M. Walton,14637,H2024000680,Komunikasyon at Pananaliksik sa Wika at Kulturang Filipino,20872,INST_SY_2024_S1_KOM_FAC228,11STEM-9B,20364,INST_SY_2024_S1_KOM_FAC228_11S09b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,95.56,95.56,active,95.56,95.56,,97,97,97,97,
Courtney T. Franco,14055,H2024000128,Oral Communication in Context,20888,INST_SY_2024_S1_OCC_FAC231,11STEM-2A,20447,INST_SY_2024_S1_OCC_FAC231_11S02a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,82.83,82.83,active,82.83,82.83,,89,89,89,89,
Phyllis L. Everett,12353,H2023000222,Filipino sa Piling Larang,20880,INST_SY_2024_S1_FPL_FAC287,12STEM-8B,20549,INST_SY_2024_S1_FPL_FAC287_12S08b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,84.64,84.64,active,84.64,84.64,,90,90,90,90,
David R. Kennedy,14600,H2024000655,Komunikasyon at Pananaliksik sa Wika at Kulturang Filipino,20872,INST_SY_2024_S1_KOM_FAC228,11STEM-9B,20364,INST_SY_2024_S1_KOM_FAC228_11S09b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,96,96,active,96,96,,97,97,97,97,
Shannon A. Miller,14110,H2024000182,Oral Communication in Context,20888,INST_SY_2024_S1_OCC_FAC231,11STEM-3A,20415,INST_SY_2024_S1_OCC_FAC231_11S03a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,86.5,86.5,active,86.5,86.5,,91,91,91,91,
Lori G. Fernandez,12221,H2023000075,Filipino sa Piling Larang,20880,INST_SY_2024_S1_FPL_FAC287,12STEM-9B,20582,INST_SY_2024_S1_FPL_FAC287_12S09b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,73.8,73.8,active,73.8,73.8,,83,83,83,83,
Elizabeth A. Blevins,14495,H2024000657,Komunikasyon at Pananaliksik sa Wika at Kulturang Filipino,20872,INST_SY_2024_S1_KOM_FAC228,11STEM-9B,20364,INST_SY_2024_S1_KOM_FAC228_11S09b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,98.06,98.06,active,98.06,98.06,,98,98,98,98,
Eddie J. Johnson,12977,H2023000800,Filipino sa Piling Larang,20880,INST_SY_2024_S1_FPL_FAC287,12STEM-8B,20549,INST_SY_2024_S1_FPL_FAC287_12S08b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,78.55,78.55,active,78.55,78.55,,86,86,86,86,
Angela L. Jordan,14070,H2024000144,Oral Communication in Context,20888,INST_SY_2024_S1_OCC_FAC231,11STEM-2A,20447,INST_SY_2024_S1_OCC_FAC231_11S02a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,76.33,76.33,active,76.33,76.33,,85,85,85,85,
Kristy J. Norton,14143,H2024000214,Oral Communication in Context,20888,INST_SY_2024_S1_OCC_FAC231,11STEM-3A,20415,INST_SY_2024_S1_OCC_FAC231_11S03a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,77.17,77.17,active,77.17,77.17,,85,85,85,85,
Edward J. Hernandez,12998,H2023000815,Filipino sa Piling Larang,20880,INST_SY_2024_S1_FPL_FAC287,12STEM-9B,20582,INST_SY_2024_S1_FPL_FAC287_12S09b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,76.6,76.6,active,76.6,76.6,,85,85,85,85,
Cheryl T. Graham,14635,H2024000678,Komunikasyon at Pananaliksik sa Wika at Kulturang Filipino,20872,INST_SY_2024_S1_KOM_FAC228,11STEM-9B,20364,INST_SY_2024_S1_KOM_FAC228_11S09b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,88.06,88.06,active,88.06,88.06,,92,92,92,92,
Allison D. Fleming,12823,H2023000670,Filipino sa Piling Larang,20880,INST_SY_2024_S1_FPL_FAC287,12STEM-8B,20549,INST_SY_2024_S1_FPL_FAC287_12S08b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,89.3,89.3,active,89.3,89.3,,93,93,93,93,
Amber M. Cohen,14656,H2024000699,Komunikasyon at Pananaliksik sa Wika at Kulturang Filipino,20872,INST_SY_2024_S1_KOM_FAC228,11STEM-9B,20364,INST_SY_2024_S1_KOM_FAC228_11S09b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,83.38,83.38,active,83.38,83.38,,89,89,89,89,
Jordan P. Murphy,14051,H2024000124,Oral Communication in Context,20888,INST_SY_2024_S1_OCC_FAC231,11STEM-2A,20447,INST_SY_2024_S1_OCC_FAC231_11S02a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,85,85,active,85,85,,90,90,90,90,
Matthew A. Wood,12339,H2023000208,Filipino sa Piling Larang,20880,INST_SY_2024_S1_FPL_FAC287,12STEM-8B,20549,INST_SY_2024_S1_FPL_FAC287_12S08b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,86.74,86.74,active,86.74,86.74,,91,91,91,91,
Peter C. Mills,14134,H2024000205,Oral Communication in Context,20888,INST_SY_2024_S1_OCC_FAC231,11STEM-3A,20415,INST_SY_2024_S1_OCC_FAC231_11S03a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,77.5,77.5,active,77.5,77.5,,85,85,85,85,
Rachel J. Brown,14572,H2024000627,Komunikasyon at Pananaliksik sa Wika at Kulturang Filipino,20872,INST_SY_2024_S1_KOM_FAC228,11STEM-9B,20364,INST_SY_2024_S1_KOM_FAC228_11S09b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,92.31,92.31,active,92.31,92.31,,95,95,95,95,
Jennifer B. Woods,13563,H2023001393,Filipino sa Piling Larang,20880,INST_SY_2024_S1_FPL_FAC287,12STEM-9B,20582,INST_SY_2024_S1_FPL_FAC287_12S09b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,82.51,82.51,active,82.51,82.51,,89,89,89,89,
Emily M. Taylor,14034,H2024000108,Oral Communication in Context,20888,INST_SY_2024_S1_OCC_FAC231,11STEM-2A,20447,INST_SY_2024_S1_OCC_FAC231_11S02a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,82.08,82.08,active,82.08,82.08,,88,88,88,88,
Kelsey A. Herrera,14639,H2024000682,Komunikasyon at Pananaliksik sa Wika at Kulturang Filipino,20872,INST_SY_2024_S1_KOM_FAC228,11STEM-9B,20364,INST_SY_2024_S1_KOM_FAC228_11S09b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,91.81,91.81,active,91.81,91.81,,94,94,94,94,
Christopher A. Walker,14026,H2024000100,Oral Communication in Context,20888,INST_SY_2024_S1_OCC_FAC231,11STEM-2A,20447,INST_SY_2024_S1_OCC_FAC231_11S02a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,87.33,87.33,active,87.33,87.33,,92,92,92,92,
Michael L. Marquez,14642,H2024000685,Komunikasyon at Pananaliksik sa Wika at Kulturang Filipino,20872,INST_SY_2024_S1_KOM_FAC228,11STEM-9B,20364,INST_SY_2024_S1_KOM_FAC228_11S09b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,94.16,94.16,active,94.16,94.16,,96,96,96,96,
Juan R. Santos,13188,H2023000994,Filipino sa Piling Larang,20880,INST_SY_2024_S1_FPL_FAC287,12STEM-8B,20549,INST_SY_2024_S1_FPL_FAC287_12S08b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,74.58,74.58,active,74.58,74.58,,84,84,84,84,
Amber H. Garcia,13002,H2023000820,Filipino sa Piling Larang,20880,INST_SY_2024_S1_FPL_FAC287,12STEM-9B,20582,INST_SY_2024_S1_FPL_FAC287_12S09b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,82.5,82.5,active,82.5,82.5,,89,89,89,89,
Brandon C. Parker,14597,H2024000652,Komunikasyon at Pananaliksik sa Wika at Kulturang Filipino,20872,INST_SY_2024_S1_KOM_FAC228,11STEM-9B,20364,INST_SY_2024_S1_KOM_FAC228_11S09b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,82.56,82.56,active,82.56,82.56,,89,89,89,89,
Daniel J. Miller,14123,H2024000195,Oral Communication in Context,20888,INST_SY_2024_S1_OCC_FAC231,11STEM-3A,20415,INST_SY_2024_S1_OCC_FAC231_11S03a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,75.17,75.17,active,75.17,75.17,,84,84,84,84,
Paige L. Johnson,14176,H2024000247,Oral Communication in Context,20888,INST_SY_2024_S1_OCC_FAC231,11STEM-3A,20415,INST_SY_2024_S1_OCC_FAC231_11S03a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,83.67,83.67,active,83.67,83.67,,89,89,89,89,
Donald A. Gonzales,14580,H2024000635,Komunikasyon at Pananaliksik sa Wika at Kulturang Filipino,20872,INST_SY_2024_S1_KOM_FAC228,11STEM-9B,20364,INST_SY_2024_S1_KOM_FAC228_11S09b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,83.25,83.25,active,83.25,83.25,,89,89,89,89,
Olivia T. Roth,13079,H2023000909,Filipino sa Piling Larang,20880,INST_SY_2024_S1_FPL_FAC287,12STEM-8B,20549,INST_SY_2024_S1_FPL_FAC287_12S08b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,83.43,83.43,active,83.43,83.43,,89,89,89,89,
Danielle C. Webster,13044,H2023000856,Filipino sa Piling Larang,20880,INST_SY_2024_S1_FPL_FAC287,12STEM-8B,20549,INST_SY_2024_S1_FPL_FAC287_12S08b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,81.48,81.48,active,81.48,81.48,,88,88,88,88,
James T. Cook,14583,H2024000638,Komunikasyon at Pananaliksik sa Wika at Kulturang Filipino,20872,INST_SY_2024_S1_KOM_FAC228,11STEM-9B,20364,INST_SY_2024_S1_KOM_FAC228_11S09b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,95.5,95.5,active,95.5,95.5,,97,97,97,97,
Richard A. Douglas,14087,H2024000156,Oral Communication in Context,20888,INST_SY_2024_S1_OCC_FAC231,11STEM-2A,20447,INST_SY_2024_S1_OCC_FAC231_11S02a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,91.42,91.42,active,91.42,91.42,,94,94,94,94,
Samantha R. Baird,14592,H2024000647,Komunikasyon at Pananaliksik sa Wika at Kulturang Filipino,20872,INST_SY_2024_S1_KOM_FAC228,11STEM-9B,20364,INST_SY_2024_S1_KOM_FAC228_11S09b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,96.13,96.13,active,96.13,96.13,,97,97,97,97,
Felicia J. Baker,13668,H2023001446,Filipino sa Piling Larang,20880,INST_SY_2024_S1_FPL_FAC287,12STEM-9B,20582,INST_SY_2024_S1_FPL_FAC287_12S09b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,75.67,75.67,active,75.67,75.67,,84,84,84,84,
William L. Steele,14072,H2024000146,Oral Communication in Context,20888,INST_SY_2024_S1_OCC_FAC231,11STEM-2A,20447,INST_SY_2024_S1_OCC_FAC231_11S02a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,82.42,82.42,active,82.42,82.42,,89,89,89,89,
Randy M. Underwood,14035,H2024000109,Oral Communication in Context,20888,INST_SY_2024_S1_OCC_FAC231,11STEM-2A,20447,INST_SY_2024_S1_OCC_FAC231_11S02a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,77.75,77.75,active,77.75,77.75,,86,86,86,86,
Megan T. Hampton,13652,H2023001088,Filipino sa Piling Larang,20880,INST_SY_2024_S1_FPL_FAC287,12STEM-9B,20582,INST_SY_2024_S1_FPL_FAC287_12S09b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,81.48,81.48,active,81.48,81.48,,88,88,88,88,
Alec R. Wilcox,14634,H2024000677,Komunikasyon at Pananaliksik sa Wika at Kulturang Filipino,20872,INST_SY_2024_S1_KOM_FAC228,11STEM-9B,20364,INST_SY_2024_S1_KOM_FAC228_11S09b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,94.31,94.31,active,94.31,94.31,,96,96,96,96,
Dylan S. Hensley,14153,H2024000224,Oral Communication in Context,20888,INST_SY_2024_S1_OCC_FAC231,11STEM-3A,20415,INST_SY_2024_S1_OCC_FAC231_11S03a,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,81.33,81.33,active,81.33,81.33,,88,88,88,88,
David A. Williams,10605,H2022000201,Filipino sa Piling Larang,20880,INST_SY_2024_S1_FPL_FAC287,12STEM-8B,20549,INST_SY_2024_S1_FPL_FAC287_12S08b,INST SHS_AY 2024-2025_1st Semester_Official,20007,SY_2024_S1_SHS_OFFICIAL,85.06,85.06,active,85.06,85.06,,90,90,90,90,
