student name,student id,student sis,course,course id,course sis,section,section id,section sis,term,term id,term sis,current score,final score,enrollment state,unposted current score,unposted final score,override score,current grade,final grade,unposted current grade,unposted final grade,override grade
Janice D. Henry,17223,H2020000078,Filipino sa Piling Larangan,20553,INST_SY_2021_S1_FPL_FAC116,12 STEM 8,20994,INST_SY_2021_S1_FPL_FAC116_12S08,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,95.21,95.21,concluded,95.21,95.21,,97,97,97,97,
Spencer V. Ward,12912,H2021000250,Earth Science,20548,INST_SY_2021_S1_ES_FAC526,11 STEM 5,20924,INST_SY_2021_S1_ES_FAC526_11S05,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,61.38,61.38,concluded,61.38,61.38,,75,75,75,75,
Heather A. Hill,11884,H2021000204,English for Academic and Professional Purposes,20536,INST_SY_2021_S1_EAPP_FAC524,11 HUMSS 1,20912,INST_SY_2021_S1_EAPP_FAC524_11H01,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,84.58,84.58,concluded,84.58,84.58,,90,90,90,90,
Jennifer A. Boyd,17066,H2021000557,English for Academic and Professional Purposes,20536,INST_SY_2021_S1_EAPP_FAC524,11 HUMSS 1,20912,INST_SY_2021_S1_EAPP_FAC524_11H01,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,93.06,93.06,concluded,93.06,93.06,,95,95,95,95,
Jennifer D. Freeman,17223,H2020000118,Filipino sa Piling Larangan,20553,INST_SY_2021_S1_FPL_FAC116,12 STEM 8,20994,INST_SY_2021_S1_FPL_FAC116_12S08,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,91.06,91.06,concluded,91.06,91.06,,94,94,94,94,
Dakota J. Berry,12161,H2021000265,Earth Science,20548,INST_SY_2021_S1_ES_FAC526,11 STEM 5,20924,INST_SY_2021_S1_ES_FAC526_11S05,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,74.88,74.88,concluded,74.88,74.88,,84,84,84,84,
Sara M. Duke,17238,H2021000777,Komunikasyon at Pananaliksik sa Wika at Kulturang Filipino,20556,INST_SY_2021_S1_KOM_FAC414,11 STEM 16,21021,INST_SY_2021_S1_KOM_FAC414_11S16,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,88.62,88.62,concluded,88.62,88.62,,92,92,92,92,
Matthew D. Schwartz,17223,H2019000043,Entrepreneurship,20542,INST_SY_2021_S1_ENT_FAC115,12 GAS TOURISM 1,20977,INST_SY_2021_S1_ENT_FAC115_12GT01,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,92.04,92.04,concluded,92.04,92.04,,95,95,95,95,
Kimberly J. Williams,17223,H2020000667,Entrepreneurship,20542,INST_SY_2021_S1_ENT_FAC115,12 GAS TOURISM 1,20977,INST_SY_2021_S1_ENT_FAC115_12GT01,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,91.53,91.53,concluded,91.53,91.53,,94,94,94,94,
Daniel C. Blair,12376,H2021000227,English for Academic and Professional Purposes,20536,INST_SY_2021_S1_EAPP_FAC524,11 HUMSS 1,20912,INST_SY_2021_S1_EAPP_FAC524_11H01,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,64.17,64.17,concluded,64.17,64.17,,77,77,77,77,
Rachael T. Blevins,13748,H2021000319,Earth Science,20548,INST_SY_2021_S1_ES_FAC526,11 STEM 5,20924,INST_SY_2021_S1_ES_FAC526_11S05,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,93.46,93.46,concluded,93.46,93.46,,95,95,95,95,
Emily G. Keller,17223,H2020000155,Filipino sa Piling Larangan,20553,INST_SY_2021_S1_FPL_FAC116,12 STEM 8,20994,INST_SY_2021_S1_FPL_FAC116_12S08,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,94.76,94.76,concluded,94.76,94.76,,96,96,96,96,
Tracy S. Nguyen,17242,H2021000782,Komunikasyon at Pananaliksik sa Wika at Kulturang Filipino,20556,INST_SY_2021_S1_KOM_FAC414,11 STEM 16,21021,INST_SY_2021_S1_KOM_FAC414_11S16,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,85.42,85.42,concluded,85.42,85.42,,90,90,90,90,
John B. Sullivan,17245,H2021000785,Komunikasyon at Pananaliksik sa Wika at Kulturang Filipino,20556,INST_SY_2021_S1_KOM_FAC414,11 STEM 16,21021,INST_SY_2021_S1_KOM_FAC414_11S16,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,74.62,74.62,concluded,74.62,74.62,,84,84,84,84,
Ashley M. Alvarez,17223,H2020000171,Filipino sa Piling Larangan,20553,INST_SY_2021_S1_FPL_FAC116,12 STEM 8,20994,INST_SY_2021_S1_FPL_FAC116_12S08,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,93.36,93.36,concluded,93.36,93.36,,95,95,95,95,
Ashley F. Diaz,13252,H2021000330,Earth Science,20548,INST_SY_2021_S1_ES_FAC526,11 STEM 5,20924,INST_SY_2021_S1_ES_FAC526_11S05,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,89.96,89.96,concluded,89.96,89.96,,93,93,93,93,
Tyler W. Johnson,17223,H2020000688,Entrepreneurship,20542,INST_SY_2021_S1_ENT_FAC115,12 GAS TOURISM 1,20977,INST_SY_2021_S1_ENT_FAC115_12GT01,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,95.73,95.73,concluded,95.73,95.73,,97,97,97,97,
Manuel J. Lee,16952,H2021000567,English for Academic and Professional Purposes,20536,INST_SY_2021_S1_EAPP_FAC524,11 HUMSS 1,20912,INST_SY_2021_S1_EAPP_FAC524_11H01,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,81.91,81.91,concluded,81.91,81.91,,88,88,88,88,
Jill L. James,17247,H2021000787,Komunikasyon at Pananaliksik sa Wika at Kulturang Filipino,20556,INST_SY_2021_S1_KOM_FAC414,11 STEM 16,21021,INST_SY_2021_S1_KOM_FAC414_11S16,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,84.2,84.2,concluded,84.2,84.2,,90,90,90,90,
William W. Fuller,15312,H2021000440,Earth Science,20548,INST_SY_2021_S1_ES_FAC526,11 STEM 5,20924,INST_SY_2021_S1_ES_FAC526_11S05,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,96.13,96.13,concluded,96.13,96.13,,97,97,97,97,
Scott R. Benson,17223,H2019000071,Entrepreneurship,20542,INST_SY_2021_S1_ENT_FAC115,12 GAS TOURISM 1,20977,INST_SY_2021_S1_ENT_FAC115_12GT01,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,90.63,90.63,concluded,90.63,90.63,,94,94,94,94,
Chelsea A. Stewart,12915,H2021000253,English for Academic and Professional Purposes,20536,INST_SY_2021_S1_EAPP_FAC524,11 HUMSS 1,20912,INST_SY_2021_S1_EAPP_FAC524_11H01,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,77.44,77.44,concluded,77.44,77.44,,85,85,85,85,
William T. Myers,17223,H2020000215,Filipino sa Piling Larangan,20553,INST_SY_2021_S1_FPL_FAC116,12 STEM 8,20994,INST_SY_2021_S1_FPL_FAC116_12S08,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,97.74,97.74,concluded,97.74,97.74,,98,98,98,98,
Tara M. Jensen,17223,H2020000243,Filipino sa Piling Larangan,20553,INST_SY_2021_S1_FPL_FAC116,12 STEM 8,20994,INST_SY_2021_S1_FPL_FAC116_12S08,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,95.59,95.59,concluded,95.59,95.59,,97,97,97,97,
Cheryl B. Newton,17275,H2021000802,Komunikasyon at Pananaliksik sa Wika at Kulturang Filipino,20556,INST_SY_2021_S1_KOM_FAC414,11 STEM 16,21021,INST_SY_2021_S1_KOM_FAC414_11S16,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,93.61,93.61,concluded,93.61,93.61,,96,96,96,96,
Lindsey P. Herrera,17345,H2021001426,Earth Science,20548,INST_SY_2021_S1_ES_FAC526,11 STEM 5,20924,INST_SY_2021_S1_ES_FAC526_11S05,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,85.83,85.83,concluded,85.83,85.83,,91,91,91,91,
Jennifer D. Ortiz,17223,H2020000746,Entrepreneurship,20542,INST_SY_2021_S1_ENT_FAC115,12 GAS TOURISM 1,20977,INST_SY_2021_S1_ENT_FAC115_12GT01,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,85.48,85.48,concluded,85.48,85.48,,90,90,90,90,
Luis D. Alexander,17133,H2021000590,English for Academic and Professional Purposes,20536,INST_SY_2021_S1_EAPP_FAC524,11 HUMSS 1,20912,INST_SY_2021_S1_EAPP_FAC524_11H01,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,69.4,69.4,concluded,69.4,69.4,,80,80,80,80,
Brad G. Murray,17223,H2020000303,Earth Science,20548,INST_SY_2021_S1_ES_FAC526,11 STEM 7,20927,INST_SY_2021_S1_ES_FAC526_11S07,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,60.04,60.04,concluded,60.04,60.04,,75,75,75,75,
Anna C. Stone,12147,H2021000260,English for Academic and Professional Purposes,20536,INST_SY_2021_S1_EAPP_FAC524,11 HUMSS 1,20912,INST_SY_2021_S1_EAPP_FAC524_11H01,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,84.96,84.96,concluded,84.96,84.96,,90,90,90,90,
Albert R. Ballard,17223,H2020000064,Entrepreneurship,20542,INST_SY_2021_S1_ENT_FAC115,12 GAS TOURISM 1,20977,INST_SY_2021_S1_ENT_FAC115_12GT01,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,85.05,85.05,concluded,85.05,85.05,,90,90,90,90,
Alicia K. Liu,17317,H2021000806,Komunikasyon at Pananaliksik sa Wika at Kulturang Filipino,20556,INST_SY_2021_S1_KOM_FAC414,11 STEM 16,21021,INST_SY_2021_S1_KOM_FAC414_11S16,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,90.13,90.13,concluded,90.13,90.13,,93,93,93,93,
Tiffany A. Flores,17223,H2020000273,Filipino sa Piling Larangan,20553,INST_SY_2021_S1_FPL_FAC116,12 STEM 8,20994,INST_SY_2021_S1_FPL_FAC116_12S08,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,93.93,93.93,concluded,93.93,93.93,,96,96,96,96,
Anthony G. Vega,17223,H2020000964,Earth Science,20548,INST_SY_2021_S1_ES_FAC526,11 STEM 7,20927,INST_SY_2021_S1_ES_FAC526_11S07,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,86.71,86.71,concluded,86.71,86.71,,91,91,91,91,
Abigail M. Hayes,17358,H2021000813,Komunikasyon at Pananaliksik sa Wika at Kulturang Filipino,20556,INST_SY_2021_S1_KOM_FAC414,11 STEM 16,21021,INST_SY_2021_S1_KOM_FAC414_11S16,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,89.55,89.55,concluded,89.55,89.55,,93,93,93,93,
Brandon M. Hood,17223,H2020000280,Filipino sa Piling Larangan,20553,INST_SY_2021_S1_FPL_FAC116,12 STEM 8,20994,INST_SY_2021_S1_FPL_FAC116_12S08,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,97.47,97.47,concluded,97.47,97.47,,98,98,98,98,
Janet J. Campbell,17087,H2021000613,English for Academic and Professional Purposes,20536,INST_SY_2021_S1_EAPP_FAC524,11 HUMSS 1,20912,INST_SY_2021_S1_EAPP_FAC524_11H01,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,86.68,86.68,concluded,86.68,86.68,,91,91,91,91,
Katherine B. Brennan,17223,H2020001188,Entrepreneurship,20542,INST_SY_2021_S1_ENT_FAC115,12 GAS TOURISM 1,20977,INST_SY_2021_S1_ENT_FAC115_12GT01,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,91.19,91.19,concluded,91.19,91.19,,94,94,94,94,
Travis C. White,12153,H2021000262,English for Academic and Professional Purposes,20536,INST_SY_2021_S1_EAPP_FAC524,11 HUMSS 1,20912,INST_SY_2021_S1_EAPP_FAC524_11H01,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,87.42,87.42,concluded,87.42,87.42,,92,92,92,92,
John B. Armstrong,17223,H2020000066,Entrepreneurship,20542,INST_SY_2021_S1_ENT_FAC115,12 GAS TOURISM 1,20977,INST_SY_2021_S1_ENT_FAC115_12GT01,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,92.22,92.22,concluded,92.22,92.22,,95,95,95,95,
Nicole C. Johnson,13253,H2021000305,Earth Science,20548,INST_SY_2021_S1_ES_FAC526,11 STEM 7,20927,INST_SY_2021_S1_ES_FAC526_11S07,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,97.17,97.17,concluded,97.17,97.17,,98,98,98,98,
Judy P. Johnson,17223,H2020000283,Filipino sa Piling Larangan,20553,INST_SY_2021_S1_FPL_FAC116,12 STEM 8,20994,INST_SY_2021_S1_FPL_FAC116_12S08,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,93.6,93.6,concluded,93.6,93.6,,96,96,96,96,
Bobby A. Forbes,10020,H2021000853,Komunikasyon at Pananaliksik sa Wika at Kulturang Filipino,20556,INST_SY_2021_S1_KOM_FAC414,11 STEM 16,21021,INST_SY_2021_S1_KOM_FAC414_11S16,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,74.12,74.12,concluded,74.12,74.12,,83,83,83,83,
Ashlee G. Sparks,17223,H2020001194,Entrepreneurship,20542,INST_SY_2021_S1_ENT_FAC115,12 GAS TOURISM 1,20977,INST_SY_2021_S1_ENT_FAC115_12GT01,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,79.02,79.02,concluded,79.02,79.02,,86,86,86,86,
Matthew M. Davis,17223,H2020000312,Filipino sa Piling Larangan,20553,INST_SY_2021_S1_FPL_FAC116,12 STEM 8,20994,INST_SY_2021_S1_FPL_FAC116_12S08,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,86.55,86.55,concluded,86.55,86.55,,91,91,91,91,
Brittany H. Huff,17147,H2021000624,English for Academic and Professional Purposes,20536,INST_SY_2021_S1_EAPP_FAC524,11 HUMSS 1,20912,INST_SY_2021_S1_EAPP_FAC524_11H01,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,83.54,83.54,concluded,83.54,83.54,,89,89,89,89,
Andrea J. Brown,13613,H2021000310,Earth Science,20548,INST_SY_2021_S1_ES_FAC526,11 STEM 7,20927,INST_SY_2021_S1_ES_FAC526_11S07,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,87,87,concluded,87,87,,91,91,91,91,
Randall A. Moss,10023,H2021000856,Komunikasyon at Pananaliksik sa Wika at Kulturang Filipino,20556,INST_SY_2021_S1_KOM_FAC414,11 STEM 16,21021,INST_SY_2021_S1_KOM_FAC414_11S16,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,85.02,85.02,concluded,85.02,85.02,,90,90,90,90,
Melanie Y. Marsh,13771,H2021000321,English for Academic and Professional Purposes,20536,INST_SY_2021_S1_EAPP_FAC524,11 HUMSS 1,20912,INST_SY_2021_S1_EAPP_FAC524_11H01,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,78.79,78.79,concluded,78.79,78.79,,86,86,86,86,
Gina B. Garner,17223,H2020000079,Entrepreneurship,20542,INST_SY_2021_S1_ENT_FAC115,12 GAS TOURISM 1,20977,INST_SY_2021_S1_ENT_FAC115_12GT01,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,90.08,90.08,concluded,90.08,90.08,,93,93,93,93,
Zachary B. Mccoy,10025,H2021000858,Komunikasyon at Pananaliksik sa Wika at Kulturang Filipino,20556,INST_SY_2021_S1_KOM_FAC414,11 STEM 16,21021,INST_SY_2021_S1_KOM_FAC414_11S16,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,70.85,70.85,concluded,70.85,70.85,,81,81,81,81,
Alicia L. Mccoy,13624,H2021000311,Earth Science,20548,INST_SY_2021_S1_ES_FAC526,11 STEM 7,20927,INST_SY_2021_S1_ES_FAC526_11S07,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,77.83,77.83,concluded,77.83,77.83,,86,86,86,86,
Michael D. Bell,17223,H2020000341,Filipino sa Piling Larangan,20553,INST_SY_2021_S1_FPL_FAC116,12 STEM 8,20994,INST_SY_2021_S1_FPL_FAC116_12S08,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,94.13,94.13,concluded,94.13,94.13,,96,96,96,96,
Kelly K. Sanders,10028,H2021000861,Komunikasyon at Pananaliksik sa Wika at Kulturang Filipino,20556,INST_SY_2021_S1_KOM_FAC414,11 STEM 16,21021,INST_SY_2021_S1_KOM_FAC414_11S16,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,91.06,91.06,concluded,91.06,91.06,,94,94,94,94,
John B. Wong,17223,H2020000362,Filipino sa Piling Larangan,20553,INST_SY_2021_S1_FPL_FAC116,12 STEM 8,20994,INST_SY_2021_S1_FPL_FAC116_12S08,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,98.2,98.2,concluded,98.2,98.2,,98,98,98,98,
Christina L. Edwards,17392,H2021000839,English for Academic and Professional Purposes,20536,INST_SY_2021_S1_EAPP_FAC524,11 HUMSS 1,20912,INST_SY_2021_S1_EAPP_FAC524_11H01,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,93.91,93.91,concluded,93.91,93.91,,96,96,96,96,
Roger M. Wright,17223,H2020001195,Entrepreneurship,20542,INST_SY_2021_S1_ENT_FAC115,12 GAS TOURISM 1,20977,INST_SY_2021_S1_ENT_FAC115_12GT01,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,90.8,90.8,concluded,90.8,90.8,,94,94,94,94,
Michael T. Stephens,13693,H2021000313,Earth Science,20548,INST_SY_2021_S1_ES_FAC526,11 STEM 7,20927,INST_SY_2021_S1_ES_FAC526_11S07,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,96.79,96.79,concluded,96.79,96.79,,97,97,97,97,
Justin C. Lindsey,17223,H2020000097,Entrepreneurship,20542,INST_SY_2021_S1_ENT_FAC115,12 GAS TOURISM 1,20977,INST_SY_2021_S1_ENT_FAC115_12GT01,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,81.9,81.9,concluded,81.9,81.9,,88,88,88,88,
Robert A. Cook,13249,H2021000329,English for Academic and Professional Purposes,20536,INST_SY_2021_S1_EAPP_FAC524,11 HUMSS 1,20912,INST_SY_2021_S1_EAPP_FAC524_11H01,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,83.37,83.37,concluded,83.37,83.37,,89,89,89,89,
Renee K. Jones,17223,H2020000368,Filipino sa Piling Larangan,20553,INST_SY_2021_S1_FPL_FAC116,12 STEM 8,20994,INST_SY_2021_S1_FPL_FAC116_12S08,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,80.03,80.03,concluded,80.03,80.03,,87,87,87,87,
Hector J. Flores,13711,H2021000316,Earth Science,20548,INST_SY_2021_S1_ES_FAC526,11 STEM 7,20927,INST_SY_2021_S1_ES_FAC526_11S07,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,94.5,94.5,concluded,94.5,94.5,,96,96,96,96,
Maria R. Murray,10029,H2021000862,Komunikasyon at Pananaliksik sa Wika at Kulturang Filipino,20556,INST_SY_2021_S1_KOM_FAC414,11 STEM 16,21021,INST_SY_2021_S1_KOM_FAC414_11S16,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,90.76,90.76,concluded,90.76,90.76,,94,94,94,94,
Paula B. Osborne,13750,H2021000320,Earth Science,20548,INST_SY_2021_S1_ES_FAC526,11 STEM 7,20927,INST_SY_2021_S1_ES_FAC526_11S07,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,92.04,92.04,concluded,92.04,92.04,,95,95,95,95,
David S. Hess,10043,H2021000876,English for Academic and Professional Purposes,20536,INST_SY_2021_S1_EAPP_FAC524,11 HUMSS 1,20912,INST_SY_2021_S1_EAPP_FAC524_11H01,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,88.39,88.39,concluded,88.39,88.39,,92,92,92,92,
Debbie S. Parker,17223,H2020000174,Entrepreneurship,20542,INST_SY_2021_S1_ENT_FAC115,12 GAS TOURISM 1,20977,INST_SY_2021_S1_ENT_FAC115_12GT01,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,90.54,90.54,concluded,90.54,90.54,,94,94,94,94,
Christie Z. Brown,10030,H2021000863,Komunikasyon at Pananaliksik sa Wika at Kulturang Filipino,20556,INST_SY_2021_S1_KOM_FAC414,11 STEM 16,21021,INST_SY_2021_S1_KOM_FAC414_11S16,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,89.59,89.59,concluded,89.59,89.59,,93,93,93,93,
Matthew M. Smith,17223,H2020000371,Filipino sa Piling Larangan,20553,INST_SY_2021_S1_FPL_FAC116,12 STEM 8,20994,INST_SY_2021_S1_FPL_FAC116_12S08,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,91.68,91.68,concluded,91.68,91.68,,94,94,94,94,
Yvonne C. Dickson,13785,H2021000322,Earth Science,20548,INST_SY_2021_S1_ES_FAC526,11 STEM 7,20927,INST_SY_2021_S1_ES_FAC526_11S07,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,96.21,96.21,concluded,96.21,96.21,,97,97,97,97,
Steven A. Boyer,17223,H2020000380,Filipino sa Piling Larangan,20553,INST_SY_2021_S1_FPL_FAC116,12 STEM 8,20994,INST_SY_2021_S1_FPL_FAC116_12S08,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,93.19,93.19,concluded,93.19,93.19,,95,95,95,95,
David T. Ryan,17223,H2020000209,Entrepreneurship,20542,INST_SY_2021_S1_ENT_FAC115,12 GAS TOURISM 1,20977,INST_SY_2021_S1_ENT_FAC115_12GT01,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,96.17,96.17,concluded,96.17,96.17,,97,97,97,97,
Juan K. Tyler,13882,H2021000336,English for Academic and Professional Purposes,20536,INST_SY_2021_S1_EAPP_FAC524,11 HUMSS 1,20912,INST_SY_2021_S1_EAPP_FAC524_11H01,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,90.18,90.18,concluded,90.18,90.18,,93,93,93,93,
Douglas S. Gallegos,10031,H2021000864,Komunikasyon at Pananaliksik sa Wika at Kulturang Filipino,20556,INST_SY_2021_S1_KOM_FAC414,11 STEM 16,21021,INST_SY_2021_S1_KOM_FAC414_11S16,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,91.55,91.55,concluded,91.55,91.55,,94,94,94,94,
Lindsay M. Francis,17223,H2020000241,Entrepreneurship,20542,INST_SY_2021_S1_ENT_FAC115,12 GAS TOURISM 1,20977,INST_SY_2021_S1_ENT_FAC115_12GT01,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,95.87,95.87,concluded,95.87,95.87,,97,97,97,97,
Jennifer J. Marshall,10174,H2021000961,English for Academic and Professional Purposes,20536,INST_SY_2021_S1_EAPP_FAC524,11 HUMSS 1,20912,INST_SY_2021_S1_EAPP_FAC524_11H01,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,87.46,87.46,concluded,87.46,87.46,,92,92,92,92,
Samantha W. Brown,13842,H2021000326,Earth Science,20548,INST_SY_2021_S1_ES_FAC526,11 STEM 7,20927,INST_SY_2021_S1_ES_FAC526_11S07,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,98.04,98.04,concluded,98.04,98.04,,98,98,98,98,
Rachel H. Adams,17223,H2020000427,Filipino sa Piling Larangan,20553,INST_SY_2021_S1_FPL_FAC116,12 STEM 8,20994,INST_SY_2021_S1_FPL_FAC116_12S08,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,95.63,95.63,concluded,95.63,95.63,,97,97,97,97,
Jennifer K. Wilson,10032,H2021000866,Komunikasyon at Pananaliksik sa Wika at Kulturang Filipino,20556,INST_SY_2021_S1_KOM_FAC414,11 STEM 16,21021,INST_SY_2021_S1_KOM_FAC414_11S16,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,95.97,95.97,concluded,95.97,95.97,,97,97,97,97,
Sharon D. Horton,10033,H2021000867,Komunikasyon at Pananaliksik sa Wika at Kulturang Filipino,20556,INST_SY_2021_S1_KOM_FAC414,11 STEM 16,21021,INST_SY_2021_S1_KOM_FAC414_11S16,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,86.26,86.26,concluded,86.26,86.26,,91,91,91,91,
Gina J. Peterson,13908,H2021000354,English for Academic and Professional Purposes,20536,INST_SY_2021_S1_EAPP_FAC524,11 HUMSS 1,20912,INST_SY_2021_S1_EAPP_FAC524_11H01,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,93.08,93.08,concluded,93.08,93.08,,95,95,95,95,
Brianna N. Odom,17223,H2020000430,Filipino sa Piling Larangan,20553,INST_SY_2021_S1_FPL_FAC116,12 STEM 8,20994,INST_SY_2021_S1_FPL_FAC116_12S08,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,96.01,96.01,concluded,96.01,96.01,,97,97,97,97,
Gregory L. Watkins,13861,H2021000327,Earth Science,20548,INST_SY_2021_S1_ES_FAC526,11 STEM 7,20927,INST_SY_2021_S1_ES_FAC526_11S07,INST HS Manila AY 2021-2022 Annual,20001,SY_2021_S1_SHS_OFFICIAL,93.33,93.33,concluded,93.33,93.33,,95,95,95,95,
