student name,student id,student sis,course,course id,course sis,section,section id,section sis,term,term id,term sis,current score,final score,enrollment state,unposted current score,unposted final score,override score,current grade,final grade,unposted current grade,unposted final grade,override grade
Jason A. Rivas,10896,H2022000500,Entrepreneurship,20606,INST_SY_2023_S2_ENT_FAC164,12STEM-7b,27217,INST_SY_2023_S2_ENT_FAC164_12S07b,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,98.23,98.23,concluded,98.23,98.23,,98,98,98,98,
Erika R. Nelson,11652,H2022001317,Entrepreneurship,20606,INST_SY_2023_S2_ENT_FAC164,12STEM-7b,27217,INST_SY_2023_S2_ENT_FAC164_12S07b,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,95,95,concluded,95,95,,96,96,96,96,
Brady E. Christian,11135,H2022000693,Entrepreneurship,20606,INST_SY_2023_S2_ENT_FAC164,12STEM-7b,27217,INST_SY_2023_S2_ENT_FAC164_12S07b,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,95.09,95.09,concluded,95.09,95.09,,96,96,96,96,
David J. Brown,11619,H2022001247,Entrepreneurship,20606,INST_SY_2023_S2_ENT_FAC164,12STEM-7b,27217,INST_SY_2023_S2_ENT_FAC164_12S07b,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,94.79,94.79,concluded,94.79,94.79,,96,96,96,96,
Louis A. Walker,11402,H2022001052,Entrepreneurship,20606,INST_SY_2023_S2_ENT_FAC164,12STEM-7b,27217,INST_SY_2023_S2_ENT_FAC164_12S07b,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,93.97,93.97,concluded,93.97,93.97,,96,96,96,96,
Mark K. Brown,11411,H2022001061,Entrepreneurship,20606,INST_SY_2023_S2_ENT_FAC164,12STEM-7b,27217,INST_SY_2023_S2_ENT_FAC164_12S07b,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,96.57,96.57,concluded,96.57,96.57,,97,97,97,97,
Christian S. Jones,10902,H2022000506,Entrepreneurship,20606,INST_SY_2023_S2_ENT_FAC164,12STEM-7b,27217,INST_SY_2023_S2_ENT_FAC164_12S07b,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,94.79,94.79,concluded,94.79,94.79,,96,96,96,96,
Cynthia P. Murphy,11678,H2022001173,Entrepreneurship,20606,INST_SY_2023_S2_ENT_FAC164,12STEM-7b,27217,INST_SY_2023_S2_ENT_FAC164_12S07b,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,94.38,94.38,concluded,94.38,94.38,,96,96,96,96,
Trevor P. Contreras,11136,H2022000694,Entrepreneurship,20606,INST_SY_2023_S2_ENT_FAC164,12STEM-7b,27217,INST_SY_2023_S2_ENT_FAC164_12S07b,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,94.47,94.47,concluded,94.47,94.47,,96,96,96,96,
Eric T. Walters,11061,H2022000615,Entrepreneurship,20606,INST_SY_2023_S2_ENT_FAC164,12STEM-7b,27217,INST_SY_2023_S2_ENT_FAC164_12S07b,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,95.21,95.21,concluded,95.21,95.21,,97,97,97,97,
Scott J. Phillips,11090,H2022000646,Entrepreneurship,20606,INST_SY_2023_S2_ENT_FAC164,12STEM-7b,27217,INST_SY_2023_S2_ENT_FAC164_12S07b,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,94.38,94.38,concluded,94.38,94.38,,96,96,96,96,
Heather K. Thomas,11726,H2022001213,Entrepreneurship,20606,INST_SY_2023_S2_ENT_FAC164,12STEM-7b,27217,INST_SY_2023_S2_ENT_FAC164_12S07b,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,94.38,94.38,concluded,94.38,94.38,,96,96,96,96,
Joseph S. White,10838,H2022000440,Entrepreneurship,20606,INST_SY_2023_S2_ENT_FAC164,12STEM-7b,27217,INST_SY_2023_S2_ENT_FAC164_12S07b,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,94.58,94.58,concluded,94.58,94.58,,96,96,96,96,
Edward C. Levy,11992,H2022001533,Entrepreneurship,20606,INST_SY_2023_S2_ENT_FAC164,12STEM-7b,27217,INST_SY_2023_S2_ENT_FAC164_12S07b,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,91.44,91.44,concluded,91.44,91.44,,94,94,94,94,
Anna J. Reed,11404,H2022001054,Entrepreneurship,20606,INST_SY_2023_S2_ENT_FAC164,12STEM-7b,27217,INST_SY_2023_S2_ENT_FAC164_12S07b,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,94.08,94.08,concluded,94.08,94.08,,96,96,96,96,
Kathy G. Wilson,11011,H2022000740,Entrepreneurship,20606,INST_SY_2023_S2_ENT_FAC164,12STEM-7b,27217,INST_SY_2023_S2_ENT_FAC164_12S07b,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,95,95,concluded,95,95,,96,96,96,96,
Sonia J. Nguyen,11024,H2022000573,Entrepreneurship,20606,INST_SY_2023_S2_ENT_FAC164,12STEM-7b,27217,INST_SY_2023_S2_ENT_FAC164_12S07b,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,98.65,98.65,concluded,98.65,98.65,,99,99,99,99,
Melissa M. Martin,11076,H2022000631,Entrepreneurship,20606,INST_SY_2023_S2_ENT_FAC164,12STEM-7b,27217,INST_SY_2023_S2_ENT_FAC164_12S07b,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,97.19,97.19,concluded,97.19,97.19,,98,98,98,98,
Sandra K. Morris,11737,H2022000932,Entrepreneurship,20606,INST_SY_2023_S2_ENT_FAC164,12STEM-7b,27217,INST_SY_2023_S2_ENT_FAC164_12S07b,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,94.26,94.26,concluded,94.26,94.26,,96,96,96,96,
Patricia S. Clark,11738,H2022001179,Entrepreneurship,20606,INST_SY_2023_S2_ENT_FAC164,12STEM-7b,27217,INST_SY_2023_S2_ENT_FAC164_12S07b,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,95.51,95.51,concluded,95.51,95.51,,97,97,97,97,
Robert N. May,10899,H2022000503,Entrepreneurship,20606,INST_SY_2023_S2_ENT_FAC164,12STEM-7b,27217,INST_SY_2023_S2_ENT_FAC164_12S07b,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,97.07,97.07,concluded,97.07,97.07,,98,98,98,98,
Matthew D. Russell,11748,H2022001231,Entrepreneurship,20606,INST_SY_2023_S2_ENT_FAC164,12STEM-7b,27217,INST_SY_2023_S2_ENT_FAC164_12S07b,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,97.82,97.82,concluded,97.82,97.82,,98,98,98,98,
Eric A. Dudley,11947,H2022001485,Entrepreneurship,20606,INST_SY_2023_S2_ENT_FAC164,12STEM-7b,27217,INST_SY_2023_S2_ENT_FAC164_12S07b,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,88.13,88.13,concluded,88.13,88.13,,92,92,92,92,
Ethan S. Williams,10880,H2022000483,Entrepreneurship,20606,INST_SY_2023_S2_ENT_FAC164,12STEM-7b,27217,INST_SY_2023_S2_ENT_FAC164_12S07b,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,94.17,94.17,concluded,94.17,94.17,,96,96,96,96,
Stephanie M. Dougherty,10785,H2022000403,Entrepreneurship,20606,INST_SY_2023_S2_ENT_FAC164,12STEM-7b,27217,INST_SY_2023_S2_ENT_FAC164_12S07b,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,95.84,95.84,concluded,95.84,95.84,,97,97,97,97,
Sara A. Rowe,11114,H2022000672,Entrepreneurship,20606,INST_SY_2023_S2_ENT_FAC164,12STEM-7b,27217,INST_SY_2023_S2_ENT_FAC164_12S07b,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,95.3,95.3,concluded,95.3,95.3,,97,97,97,97,
Joshua D. Harris,10854,H2022000459,Entrepreneurship,20606,INST_SY_2023_S2_ENT_FAC164,12STEM-7b,27217,INST_SY_2023_S2_ENT_FAC164_12S07b,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,98.23,98.23,concluded,98.23,98.23,,98,98,98,98,
Robert H. Lane,10450,H2022000045,Entrepreneurship,20606,INST_SY_2023_S2_ENT_FAC164,12STEM-7b,27217,INST_SY_2023_S2_ENT_FAC164_12S07b,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,94.57,94.57,concluded,94.57,94.57,,96,96,96,96,
Jeffery A. Gay,11398,H2022001048,Entrepreneurship,20606,INST_SY_2023_S2_ENT_FAC164,12STEM-7b,27217,INST_SY_2023_S2_ENT_FAC164_12S07b,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,94.38,94.38,concluded,94.38,94.38,,96,96,96,96,
Franklin R. Bailey,10994,H2022000720,Entrepreneurship,20606,INST_SY_2023_S2_ENT_FAC164,12STEM-7b,27217,INST_SY_2023_S2_ENT_FAC164_12S07b,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,97.28,97.28,concluded,97.28,97.28,,98,98,98,98,
Caroline C. Bailey,11838,H2022001352,Entrepreneurship,20606,INST_SY_2023_S2_ENT_FAC164,12STEM-7b,27217,INST_SY_2023_S2_ENT_FAC164_12S07b,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,98.65,98.65,concluded,98.65,98.65,,99,99,99,99,
Douglas K. Nguyen,11586,H2022000997,Entrepreneurship,20606,INST_SY_2023_S2_ENT_FAC164,12STEM-7b,27217,INST_SY_2023_S2_ENT_FAC164_12S07b,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,93.76,93.76,concluded,93.76,93.76,,96,96,96,96,
Jennifer A. Larsen,10781,H2022000397,Entrepreneurship,20606,INST_SY_2023_S2_ENT_FAC164,12STEM-7b,27217,INST_SY_2023_S2_ENT_FAC164_12S07b,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,93.97,93.97,concluded,93.97,93.97,,96,96,96,96,
Michael R. Stevens,11096,H2022000653,Entrepreneurship,20606,INST_SY_2023_S2_ENT_FAC164,12STEM-7b,27217,INST_SY_2023_S2_ENT_FAC164_12S07b,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,95.63,95.63,concluded,95.63,95.63,,97,97,97,97,
Luis D. Cox,11419,H2022001070,Entrepreneurship,20606,INST_SY_2023_S2_ENT_FAC164,12STEM-7b,27217,INST_SY_2023_S2_ENT_FAC164_12S07b,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,93.55,93.55,concluded,93.55,93.55,,95,95,95,95,
Raymond M. Cohen,11940,H2022001481,Entrepreneurship,20606,INST_SY_2023_S2_ENT_FAC164,12STEM-7b,27217,INST_SY_2023_S2_ENT_FAC164_12S07b,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,98.65,98.65,concluded,98.65,98.65,,99,99,99,99,
Melissa E. Roberts,11144,H2022000704,Entrepreneurship,20606,INST_SY_2023_S2_ENT_FAC164,12STEM-7b,27217,INST_SY_2023_S2_ENT_FAC164_12S07b,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,92.92,92.92,concluded,92.92,92.92,,95,95,95,95,
Scott T. Owens,12044,H2022001549,Entrepreneurship,20606,INST_SY_2023_S2_ENT_FAC164,12STEM-7b,27217,INST_SY_2023_S2_ENT_FAC164_12S07b,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,0,0,concluded,0,0,,60,60,60,60,
Harry E. Bailey,13737,H2023001441,Entrepreneurship,20606,INST_SY_2023_S2_ENT_FAC164,12ABM-2b,27205,INST_SY_2023_S2_ENT_FAC164_12A02b,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,73.66,73.66,concluded,73.66,73.66,,83,83,83,83,
Mindy M. Tran,11449,H2022001109,Business Finance,20607,INST_SY_2023_S2_BF_FAC164,12ABM-1a,27213,INST_SY_2023_S2_BF_FAC164_12A01a,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,80.46,80.46,concluded,80.46,80.46,,87,87,87,87,
Michelle J. Brown,11867,H2022001418,Business Finance,20607,INST_SY_2023_S2_BF_FAC164,12ABM-1a,27213,INST_SY_2023_S2_BF_FAC164_12A01a,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,92.19,92.19,concluded,92.19,92.19,,95,95,95,95,
Jamie S. Norris,10437,H2022000030,Business Finance,20607,INST_SY_2023_S2_BF_FAC164,12ABM-1a,27213,INST_SY_2023_S2_BF_FAC164_12A01a,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,81.84,81.84,concluded,81.84,81.84,,88,88,88,88,
Holly C. Warner,11056,H2022000610,Business Finance,20607,INST_SY_2023_S2_BF_FAC164,12ABM-1a,27213,INST_SY_2023_S2_BF_FAC164_12A01a,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,84.88,84.88,concluded,84.88,84.88,,90,90,90,90,
Adam L. Allen,10525,H2022000127,Business Finance,20607,INST_SY_2023_S2_BF_FAC164,12ABM-1a,27213,INST_SY_2023_S2_BF_FAC164_12A01a,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,80.15,80.15,concluded,80.15,80.15,,87,87,87,87,
Ashley C. Shields,11832,H2022001346,Business Finance,20607,INST_SY_2023_S2_BF_FAC164,12ABM-1a,27213,INST_SY_2023_S2_BF_FAC164_12A01a,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,89.03,89.03,concluded,89.03,89.03,,93,93,93,93,
David C. Morris,11216,H2022000817,Business Finance,20607,INST_SY_2023_S2_BF_FAC164,12ABM-1a,27213,INST_SY_2023_S2_BF_FAC164_12A01a,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,89.09,89.09,concluded,89.09,89.09,,93,93,93,93,
Teresa B. Perez,11174,H2022000771,Business Finance,20607,INST_SY_2023_S2_BF_FAC164,12ABM-1a,27213,INST_SY_2023_S2_BF_FAC164_12A01a,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,93.06,93.06,concluded,93.06,93.06,,95,95,95,95,
Lisa C. Freeman,10496,H2022000095,Business Finance,20607,INST_SY_2023_S2_BF_FAC164,12ABM-1a,27213,INST_SY_2023_S2_BF_FAC164_12A01a,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,84.36,84.36,concluded,84.36,84.36,,90,90,90,90,
Ronald J. Summers,11159,H2022000756,Business Finance,20607,INST_SY_2023_S2_BF_FAC164,12ABM-1a,27213,INST_SY_2023_S2_BF_FAC164_12A01a,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,82.4,82.4,concluded,82.4,82.4,,89,89,89,89,
Shane J. Alvarado,10465,H2022000056,Business Finance,20607,INST_SY_2023_S2_BF_FAC164,12ABM-1a,27213,INST_SY_2023_S2_BF_FAC164_12A01a,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,89.7,89.7,concluded,89.7,89.7,,93,93,93,93,
Sherry E. Scott,10570,H2022000175,Business Finance,20607,INST_SY_2023_S2_BF_FAC164,12ABM-1a,27213,INST_SY_2023_S2_BF_FAC164_12A01a,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,77.96,77.96,concluded,77.96,77.96,,86,86,86,86,
Cody C. Christensen,11242,H2022000846,Business Finance,20607,INST_SY_2023_S2_BF_FAC164,12ABM-1a,27213,INST_SY_2023_S2_BF_FAC164_12A01a,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,89.6,89.6,concluded,89.6,89.6,,93,93,93,93,
Alyssa T. Pena,10843,H2022000446,Business Finance,20607,INST_SY_2023_S2_BF_FAC164,12ABM-1a,27213,INST_SY_2023_S2_BF_FAC164_12A01a,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,77.71,77.71,concluded,77.71,77.71,,86,86,86,86,
Patricia J. Mullen,11244,H2022000848,Business Finance,20607,INST_SY_2023_S2_BF_FAC164,12ABM-1a,27213,INST_SY_2023_S2_BF_FAC164_12A01a,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,88.43,88.43,concluded,88.43,88.43,,92,92,92,92,
Jodi K. Sutton,12897,H2023000115,Business Finance,20607,INST_SY_2023_S2_BF_FAC164,12ABM-1a,27213,INST_SY_2023_S2_BF_FAC164_12A01a,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,89.66,89.66,concluded,89.66,89.66,,93,93,93,93,
Angela K. Wheeler,11307,H2022000941,Business Finance,20607,INST_SY_2023_S2_BF_FAC164,12ABM-1b,27259,INST_SY_2023_S2_BF_FAC164_12A01b,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,88.71,88.71,concluded,88.71,88.71,,92,92,92,92,
Amber L. Davis,13126,H2023000960,Business Finance,20607,INST_SY_2023_S2_BF_FAC164,12ABM-1a,27213,INST_SY_2023_S2_BF_FAC164_12A01a,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,92.16,92.16,concluded,92.16,92.16,,95,95,95,95,
Renee C. Hernandez,11928,H2022001415,Business Finance,20607,INST_SY_2023_S2_BF_FAC164,12ABM-1b,27259,INST_SY_2023_S2_BF_FAC164_12A01b,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,75.29,75.29,concluded,75.29,75.29,,84,84,84,84,
Sarah A. Sanders,10503,H2022000103,Business Finance,20607,INST_SY_2023_S2_BF_FAC164,12ABM-1a,27213,INST_SY_2023_S2_BF_FAC164_12A01a,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,83.38,83.38,concluded,83.38,83.38,,89,89,89,89,
Juan R. Meyer,10649,H2022000244,Business Finance,20607,INST_SY_2023_S2_BF_FAC164,12ABM-1b,27259,INST_SY_2023_S2_BF_FAC164_12A01b,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,73.66,73.66,concluded,73.66,73.66,,83,83,83,83,
Denise R. Hunt,11491,H2022001316,Business Finance,20607,INST_SY_2023_S2_BF_FAC164,12ABM-1a,27213,INST_SY_2023_S2_BF_FAC164_12A01a,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,95.06,95.06,concluded,95.06,95.06,,96,96,96,96,
Daniel J. Hill,11450,H2022001110,Business Finance,20607,INST_SY_2023_S2_BF_FAC164,12ABM-1b,27259,INST_SY_2023_S2_BF_FAC164_12A01b,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,79.69,79.69,concluded,79.69,79.69,,87,87,87,87,
Tracy M. Nguyen,13789,H2023001521,Business Finance,20607,INST_SY_2023_S2_BF_FAC164,12ABM-1a,27213,INST_SY_2023_S2_BF_FAC164_12A01a,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,69.65,69.65,concluded,69.65,69.65,,81,81,81,81,
Spencer E. Calhoun,10545,H2022000149,Business Finance,20607,INST_SY_2023_S2_BF_FAC164,12ABM-1b,27259,INST_SY_2023_S2_BF_FAC164_12A01b,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,77.45,77.45,concluded,77.45,77.45,,85,85,85,85,
Jack L. Williams,11509,H2022001164,Business Finance,20607,INST_SY_2023_S2_BF_FAC164,12ABM-1a,27213,INST_SY_2023_S2_BF_FAC164_12A01a,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,83.11,83.11,concluded,83.11,83.11,,89,89,89,89,
David D. Blanchard,11391,H2022001041,Business Finance,20607,INST_SY_2023_S2_BF_FAC164,12ABM-1b,27259,INST_SY_2023_S2_BF_FAC164_12A01b,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,89.65,89.65,concluded,89.65,89.65,,93,93,93,93,
Kathy A. Moran,10860,H2022000466,Business Finance,20607,INST_SY_2023_S2_BF_FAC164,12ABM-1a,27213,INST_SY_2023_S2_BF_FAC164_12A01a,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,81.61,81.61,concluded,81.61,81.61,,88,88,88,88,
Amanda D. Ward,10634,H2022000227,Business Finance,20607,INST_SY_2023_S2_BF_FAC164,12ABM-1b,27259,INST_SY_2023_S2_BF_FAC164_12A01b,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,86.54,86.54,concluded,86.54,86.54,,91,91,91,91,
Brian C. Wright,11175,H2022000772,Business Finance,20607,INST_SY_2023_S2_BF_FAC164,12ABM-1a,27213,INST_SY_2023_S2_BF_FAC164_12A01a,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,79.5,79.5,concluded,79.5,79.5,,87,87,87,87,
Debbie J. Maddox,10803,H2022000313,Business Finance,20607,INST_SY_2023_S2_BF_FAC164,12ABM-1b,27259,INST_SY_2023_S2_BF_FAC164_12A01b,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,82.4,82.4,concluded,82.4,82.4,,89,89,89,89,
Darius J. Pruitt,11492,H2022000696,Business Finance,20607,INST_SY_2023_S2_BF_FAC164,12ABM-1a,27213,INST_SY_2023_S2_BF_FAC164_12A01a,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,75.25,75.25,concluded,75.25,75.25,,84,84,84,84,
Brandi J. Smith,11502,H2022001197,Business Finance,20607,INST_SY_2023_S2_BF_FAC164,12ABM-1b,27259,INST_SY_2023_S2_BF_FAC164_12A01b,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,75.76,75.76,concluded,75.76,75.76,,84,84,84,84,
Drew S. Jones,13739,H2023001450,Business Finance,20607,INST_SY_2023_S2_BF_FAC164,12ABM-1a,27213,INST_SY_2023_S2_BF_FAC164_12A01a,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,77.5,77.5,concluded,77.5,77.5,,85,85,85,85,
Bonnie R. Richardson,11503,H2022000988,Business Finance,20607,INST_SY_2023_S2_BF_FAC164,12ABM-1b,27259,INST_SY_2023_S2_BF_FAC164_12A01b,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,87.14,87.14,concluded,87.14,87.14,,91,91,91,91,
Dustin L. Nelson,11210,H2022000811,Business Finance,20607,INST_SY_2023_S2_BF_FAC164,12ABM-1a,27213,INST_SY_2023_S2_BF_FAC164_12A01a,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,88.51,88.51,concluded,88.51,88.51,,92,92,92,92,
Jon R. Tapia,13171,H2023000967,Business Finance,20607,INST_SY_2023_S2_BF_FAC164,12ABM-1a,27213,INST_SY_2023_S2_BF_FAC164_12A01a,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,66.75,66.75,concluded,66.75,66.75,,79,79,79,79,
Frank A. Lewis,11504,H2022001291,Business Finance,20607,INST_SY_2023_S2_BF_FAC164,12ABM-1b,27259,INST_SY_2023_S2_BF_FAC164_12A01b,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,77.85,77.85,concluded,77.85,77.85,,86,86,86,86,
Robert K. Smith,10962,H2022000568,Business Finance,20607,INST_SY_2023_S2_BF_FAC164,12ABM-1a,27213,INST_SY_2023_S2_BF_FAC164_12A01a,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,80.58,80.58,concluded,80.58,80.58,,87,87,87,87,
Morgan C. Hopkins,11036,H2022000587,Business Finance,20607,INST_SY_2023_S2_BF_FAC164,12ABM-1b,27259,INST_SY_2023_S2_BF_FAC164_12A01b,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,90.81,90.81,concluded,90.81,90.81,,94,94,94,94,
Mary J. Hayes,11494,H2022001123,Business Finance,20607,INST_SY_2023_S2_BF_FAC164,12ABM-1a,27213,INST_SY_2023_S2_BF_FAC164_12A01a,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,95.54,95.54,concluded,95.54,95.54,,97,97,97,97,
Kathleen C. Ellis,11108,H2022000666,Business Finance,20607,INST_SY_2023_S2_BF_FAC164,12ABM-1b,27259,INST_SY_2023_S2_BF_FAC164_12A01b,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,72.35,72.35,concluded,72.35,72.35,,82,82,82,82,
Carla J. Martinez,11228,H2022000831,Business Finance,20607,INST_SY_2023_S2_BF_FAC164,12ABM-1a,27213,INST_SY_2023_S2_BF_FAC164_12A01a,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,85.94,85.94,concluded,85.94,85.94,,91,91,91,91,
Rachel K. Kelley,12014,H2022001551,Business Finance,20607,INST_SY_2023_S2_BF_FAC164,12ABM-1b,27259,INST_SY_2023_S2_BF_FAC164_12A01b,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,62.4,62.4,concluded,62.4,62.4,,76,76,76,76,
Timothy K. Porter,10855,H2022000460,Business Finance,20607,INST_SY_2023_S2_BF_FAC164,12ABM-1a,27213,INST_SY_2023_S2_BF_FAC164_12A01a,INST SHS_AY 2023-2024_2nd Semester_Official,20006,SY_2023_S2_SHS_OFFICIAL,86.24,86.24,concluded,86.24,86.24,,91,91,91,91,
