student name,student id,student sis,course,course id,course sis,section,section id,section sis,term,term id,term sis,current score,final score,enrollment state,unposted current score,unposted final score,override score,current grade,final grade,unposted current grade,unposted final grade,override grade
Gina M. Rice,10023,SYN-JHS-000033,Grade 8 English,20010,SYN-JHS-COURSE-000018,Grade 8 English,20083,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,88.95,88.95,active,88.95,88.95,,93,93,93,93,
Robert N. Cameron,10049,SYN-JHS-000059,Grade 8 English,20010,SYN-JHS-COURSE-000018,Grade 8 English,20083,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,90.9,90.9,active,90.9,90.9,,94,94,94,94,
Brittany S. Harper,10014,SYN-JHS-000024,Grade 8 English,20010,SYN-JHS-COURSE-000018,Grade 8 English,20083,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,74.6,74.6,active,74.6,74.6,,84,84,84,84,
Stephanie R. Robbins,10011,SYN-JHS-000017,Grade 8 English,20010,SYN-JHS-COURSE-000018,Grade 8 English,20083,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,88.15,88.15,active,88.15,88.15,,92,92,92,92,
Jeffery R. Anderson,10031,SYN-JHS-000040,Grade 8 English,20010,SYN-JHS-COURSE-000018,Grade 8 English,20083,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,91.25,91.25,active,91.25,91.25,,94,94,94,94,
Amy K. Johnson,10065,SYN-JHS-000083,Grade 8 English,20010,SYN-JHS-COURSE-000018,Grade 8 English,20083,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,86.4,86.4,active,86.4,86.4,,91,91,91,91,
Scott S. Alexander,10063,SYN-JHS-000081,Grade 8 English,20010,SYN-JHS-COURSE-000018,Grade 8 English,20083,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,90.4,90.4,active,90.4,90.4,,94,94,94,94,
Caitlyn K. Mcdonald,10008,SYN-JHS-000014,Grade 8 English,20010,SYN-JHS-COURSE-000018,Grade 8 English,20083,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,80.65,80.65,active,80.65,80.65,,87,87,87,87,
Jamie M. Cunningham,10009,SYN-JHS-000015,Grade 8 English,20010,SYN-JHS-COURSE-000018,Grade 8 English,20083,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,83.55,83.55,active,83.55,83.55,,89,89,89,89,
Drew T. Walker,10030,SYN-JHS-000039,Grade 8 English,20010,SYN-JHS-COURSE-000018,Grade 8 English,20083,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,77.7,77.7,active,77.7,77.7,,86,86,86,86,
Isaiah K. Mcgee,10073,SYN-JHS-000089,Grade 8 English,20010,SYN-JHS-COURSE-000018,Grade 8 English,20083,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,0.0,0.0,active,0.0,0.0,,60,60,60,60,
Scott C. Santiago,10015,SYN-JHS-000026,Grade 8 English,20010,SYN-JHS-COURSE-000018,Grade 8 English,20083,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,91.0,91.0,active,91.0,91.0,,94,94,94,94,
Stacey V. Malone,10010,SYN-JHS-000016,Grade 8 English,20010,SYN-JHS-COURSE-000018,Grade 8 English,20083,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,88.45,88.45,active,88.45,88.45,,92,92,92,92,
David R. Spencer,10016,SYN-JHS-000027,Grade 8 English,20010,SYN-JHS-COURSE-000018,Grade 8 English,20083,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,90.0,90.0,active,90.0,90.0,,93,93,93,93,
Jacob R. Mcguire,10027,SYN-JHS-000036,Grade 8 English,20010,SYN-JHS-COURSE-000018,Grade 8 English,20083,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,90.95,90.95,active,90.95,90.95,,94,94,94,94,
Tammy G. Delgado,10101,SYN-JHS-000110,Grade 8 English,20010,SYN-JHS-COURSE-000018,Grade 8 English,20083,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,86.15,86.15,active,86.15,86.15,,91,91,91,91,
Scott M. Pham,10053,SYN-JHS-000068,Grade 8 Edukasyon sa Pagpapakatao,20011,SYN-JHS-COURSE-000019,Grade 8 Edukasyon sa Pagpapakatao,20084,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,85.21,85.21,active,85.21,85.21,,90,90,90,90,
Amber P. Ewing,10021,SYN-JHS-000029,Grade 8 Edukasyon sa Pagpapakatao,20011,SYN-JHS-COURSE-000019,Grade 8 Edukasyon sa Pagpapakatao,20084,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,64.71,64.71,active,64.71,64.71,,77,77,77,77,
Melissa F. Bruce,10055,SYN-JHS-000070,Grade 8 Edukasyon sa Pagpapakatao,20011,SYN-JHS-COURSE-000019,Grade 8 Edukasyon sa Pagpapakatao,20084,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,69.07,69.07,active,69.07,69.07,,80,80,80,80,
Brett M. Wheeler,10093,SYN-JHS-000102,Grade 8 Edukasyon sa Pagpapakatao,20011,SYN-JHS-COURSE-000019,Grade 8 Edukasyon sa Pagpapakatao,20084,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,75.5,75.5,active,75.5,75.5,,84,84,84,84,
Patricia B. Ward,10013,SYN-JHS-000020,Grade 8 Edukasyon sa Pagpapakatao,20011,SYN-JHS-COURSE-000019,Grade 8 Edukasyon sa Pagpapakatao,20084,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,65.71,65.71,active,65.71,65.71,,78,78,78,78,
Pamela R. Lang,10080,SYN-JHS-000061,Grade 8 Edukasyon sa Pagpapakatao,20011,SYN-JHS-COURSE-000019,Grade 8 Edukasyon sa Pagpapakatao,20084,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,50.5,50.5,active,50.5,50.5,,72,72,72,72,
David T. Rodriguez,10076,SYN-JHS-000093,Grade 8 Edukasyon sa Pagpapakatao,20011,SYN-JHS-COURSE-000019,Grade 8 Edukasyon sa Pagpapakatao,20084,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,82.29,82.29,active,82.29,82.29,,88,88,88,88,
Victoria K. Kennedy,10022,SYN-JHS-000032,Grade 8 Edukasyon sa Pagpapakatao,20011,SYN-JHS-COURSE-000019,Grade 8 Edukasyon sa Pagpapakatao,20084,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,84.0,84.0,active,84.0,84.0,,90,90,90,90,
Shannon J. Roberts,10007,SYN-JHS-000013,Grade 8 Edukasyon sa Pagpapakatao,20011,SYN-JHS-COURSE-000019,Grade 8 Edukasyon sa Pagpapakatao,20084,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,76.07,76.07,active,76.07,76.07,,85,85,85,85,
Robert W. Murray,10026,SYN-JHS-000034,Grade 8 Edukasyon sa Pagpapakatao,20011,SYN-JHS-COURSE-000019,Grade 8 Edukasyon sa Pagpapakatao,20084,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,86.93,86.93,active,86.93,86.93,,91,91,91,91,
Kristy P. Hernandez,10047,SYN-JHS-000056,Grade 8 Edukasyon sa Pagpapakatao,20011,SYN-JHS-COURSE-000019,Grade 8 Edukasyon sa Pagpapakatao,20084,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,69.64,69.64,active,69.64,69.64,,81,81,81,81,
Barbara M. Phillips,10029,SYN-JHS-000037,Grade 8 Edukasyon sa Pagpapakatao,20011,SYN-JHS-COURSE-000019,Grade 8 Edukasyon sa Pagpapakatao,20084,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,79.5,79.5,active,79.5,79.5,,87,87,87,87,
Sherry K. Frazier,10012,SYN-JHS-000018,Grade 8 Edukasyon sa Pagpapakatao,20011,SYN-JHS-COURSE-000019,Grade 8 Edukasyon sa Pagpapakatao,20084,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,71.5,71.5,active,71.5,71.5,,82,82,82,82,
Bethany J. Lynch,10017,SYN-JHS-000030,Grade 8 Edukasyon sa Pagpapakatao,20011,SYN-JHS-COURSE-000019,Grade 8 Edukasyon sa Pagpapakatao,20084,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,90.43,90.43,active,90.43,90.43,,94,94,94,94,
Gina M. Rice,10023,SYN-JHS-000033,Grade 8 Edukasyon sa Pagpapakatao,20011,SYN-JHS-COURSE-000019,Grade 8 Edukasyon sa Pagpapakatao,20084,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,63.57,63.57,active,63.57,63.57,,77,77,77,77,
Robert N. Cameron,10049,SYN-JHS-000059,Grade 8 Edukasyon sa Pagpapakatao,20011,SYN-JHS-COURSE-000019,Grade 8 Edukasyon sa Pagpapakatao,20084,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,87.64,87.64,active,87.64,87.64,,92,92,92,92,
Brittany S. Harper,10014,SYN-JHS-000024,Grade 8 Edukasyon sa Pagpapakatao,20011,SYN-JHS-COURSE-000019,Grade 8 Edukasyon sa Pagpapakatao,20084,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,52.71,52.71,active,52.71,52.71,,73,73,73,73,
Stephanie R. Robbins,10011,SYN-JHS-000017,Grade 8 Edukasyon sa Pagpapakatao,20011,SYN-JHS-COURSE-000019,Grade 8 Edukasyon sa Pagpapakatao,20084,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,54.57,54.57,active,54.57,54.57,,73,73,73,73,
Jeffery R. Anderson,10031,SYN-JHS-000040,Grade 8 Edukasyon sa Pagpapakatao,20011,SYN-JHS-COURSE-000019,Grade 8 Edukasyon sa Pagpapakatao,20084,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,79.5,79.5,active,79.5,79.5,,87,87,87,87,
Amy K. Johnson,10065,SYN-JHS-000083,Grade 8 Edukasyon sa Pagpapakatao,20011,SYN-JHS-COURSE-000019,Grade 8 Edukasyon sa Pagpapakatao,20084,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,72.36,72.36,active,72.36,72.36,,82,82,82,82,
Scott S. Alexander,10063,SYN-JHS-000081,Grade 8 Edukasyon sa Pagpapakatao,20011,SYN-JHS-COURSE-000019,Grade 8 Edukasyon sa Pagpapakatao,20084,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,79.93,79.93,active,79.93,79.93,,87,87,87,87,
Caitlyn K. Mcdonald,10008,SYN-JHS-000014,Grade 8 Edukasyon sa Pagpapakatao,20011,SYN-JHS-COURSE-000019,Grade 8 Edukasyon sa Pagpapakatao,20084,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,66.29,66.29,active,66.29,66.29,,78,78,78,78,
Jamie M. Cunningham,10009,SYN-JHS-000015,Grade 8 Edukasyon sa Pagpapakatao,20011,SYN-JHS-COURSE-000019,Grade 8 Edukasyon sa Pagpapakatao,20084,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,71.93,71.93,active,71.93,71.93,,82,82,82,82,
Drew T. Walker,10030,SYN-JHS-000039,Grade 8 Edukasyon sa Pagpapakatao,20011,SYN-JHS-COURSE-000019,Grade 8 Edukasyon sa Pagpapakatao,20084,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,53.93,53.93,active,53.93,53.93,,73,73,73,73,
Isaiah K. Mcgee,10073,SYN-JHS-000089,Grade 8 Edukasyon sa Pagpapakatao,20011,SYN-JHS-COURSE-000019,Grade 8 Edukasyon sa Pagpapakatao,20084,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,20.0,20.0,active,20.0,20.0,,65,65,65,65,
Scott C. Santiago,10015,SYN-JHS-000026,Grade 8 Edukasyon sa Pagpapakatao,20011,SYN-JHS-COURSE-000019,Grade 8 Edukasyon sa Pagpapakatao,20084,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,80.21,80.21,active,80.21,80.21,,87,87,87,87,
Stacey V. Malone,10010,SYN-JHS-000016,Grade 8 Edukasyon sa Pagpapakatao,20011,SYN-JHS-COURSE-000019,Grade 8 Edukasyon sa Pagpapakatao,20084,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,79.0,79.0,active,79.0,79.0,,86,86,86,86,
David R. Spencer,10016,SYN-JHS-000027,Grade 8 Edukasyon sa Pagpapakatao,20011,SYN-JHS-COURSE-000019,Grade 8 Edukasyon sa Pagpapakatao,20084,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,90.43,90.43,active,90.43,90.43,,94,94,94,94,
Jacob R. Mcguire,10027,SYN-JHS-000036,Grade 8 Edukasyon sa Pagpapakatao,20011,SYN-JHS-COURSE-000019,Grade 8 Edukasyon sa Pagpapakatao,20084,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,89.29,89.29,active,89.29,89.29,,93,93,93,93,
Tammy G. Delgado,10101,SYN-JHS-000110,Grade 8 Edukasyon sa Pagpapakatao,20011,SYN-JHS-COURSE-000019,Grade 8 Edukasyon sa Pagpapakatao,20084,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,79.71,79.71,active,79.71,79.71,,87,87,87,87,
Brett M. Wheeler,10093,SYN-JHS-000102,Grade 8 Filipino,20012,SYN-JHS-COURSE-000020,Grade 8 Filipino,20085,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,63.98,63.98,active,63.98,63.98,,77,77,77,77,
Patricia B. Ward,10013,SYN-JHS-000020,Grade 8 Filipino,20012,SYN-JHS-COURSE-000020,Grade 8 Filipino,20085,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,54.6,54.6,active,54.6,54.6,,73,73,73,73,
Pamela R. Lang,10080,SYN-JHS-000061,Grade 8 Filipino,20012,SYN-JHS-COURSE-000020,Grade 8 Filipino,20085,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,67.96,67.96,active,67.96,67.96,,79,79,79,79,
David T. Rodriguez,10076,SYN-JHS-000093,Grade 8 Filipino,20012,SYN-JHS-COURSE-000020,Grade 8 Filipino,20085,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,80.65,80.65,active,80.65,80.65,,87,87,87,87,
Victoria K. Kennedy,10022,SYN-JHS-000032,Grade 8 Filipino,20012,SYN-JHS-COURSE-000020,Grade 8 Filipino,20085,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,69.11,69.11,active,69.11,69.11,,80,80,80,80,
Shannon J. Roberts,10007,SYN-JHS-000013,Grade 8 Filipino,20012,SYN-JHS-COURSE-000020,Grade 8 Filipino,20085,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,74.04,74.04,active,74.04,74.04,,83,83,83,83,
Robert W. Murray,10026,SYN-JHS-000034,Grade 8 Filipino,20012,SYN-JHS-COURSE-000020,Grade 8 Filipino,20085,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,87.04,87.04,active,87.04,87.04,,91,91,91,91,
Kristy P. Hernandez,10047,SYN-JHS-000056,Grade 8 Filipino,20012,SYN-JHS-COURSE-000020,Grade 8 Filipino,20085,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,78.2,78.2,active,78.2,78.2,,86,86,86,86,
Barbara M. Phillips,10029,SYN-JHS-000037,Grade 8 Filipino,20012,SYN-JHS-COURSE-000020,Grade 8 Filipino,20085,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,64.89,64.89,active,64.89,64.89,,78,78,78,78,
Sherry K. Frazier,10012,SYN-JHS-000018,Grade 8 Filipino,20012,SYN-JHS-COURSE-000020,Grade 8 Filipino,20085,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,77.45,77.45,active,77.45,77.45,,85,85,85,85,
Bethany J. Lynch,10017,SYN-JHS-000030,Grade 8 Filipino,20012,SYN-JHS-COURSE-000020,Grade 8 Filipino,20085,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,96.65,96.65,active,96.65,96.65,,97,97,97,97,
Gina M. Rice,10023,SYN-JHS-000033,Grade 8 Filipino,20012,SYN-JHS-COURSE-000020,Grade 8 Filipino,20085,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,88.04,88.04,active,88.04,88.04,,92,92,92,92,
Robert N. Cameron,10049,SYN-JHS-000059,Grade 8 Filipino,20012,SYN-JHS-COURSE-000020,Grade 8 Filipino,20085,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,92.44,92.44,active,92.44,92.44,,95,95,95,95,
Brittany S. Harper,10014,SYN-JHS-000024,Grade 8 Filipino,20012,SYN-JHS-COURSE-000020,Grade 8 Filipino,20085,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,73.67,73.67,active,73.67,73.67,,83,83,83,83,
Stephanie R. Robbins,10011,SYN-JHS-000017,Grade 8 Filipino,20012,SYN-JHS-COURSE-000020,Grade 8 Filipino,20085,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,73.98,73.98,active,73.98,73.98,,83,83,83,83,
Jeffery R. Anderson,10031,SYN-JHS-000040,Grade 8 Filipino,20012,SYN-JHS-COURSE-000020,Grade 8 Filipino,20085,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,85.56,85.56,active,85.56,85.56,,90,90,90,90,
Amy K. Johnson,10065,SYN-JHS-000083,Grade 8 Filipino,20012,SYN-JHS-COURSE-000020,Grade 8 Filipino,20085,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,74.02,74.02,active,74.02,74.02,,83,83,83,83,
Scott S. Alexander,10063,SYN-JHS-000081,Grade 8 Filipino,20012,SYN-JHS-COURSE-000020,Grade 8 Filipino,20085,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,84.29,84.29,active,84.29,84.29,,90,90,90,90,
Caitlyn K. Mcdonald,10008,SYN-JHS-000014,Grade 8 Filipino,20012,SYN-JHS-COURSE-000020,Grade 8 Filipino,20085,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,71.85,71.85,active,71.85,71.85,,82,82,82,82,
Jamie M. Cunningham,10009,SYN-JHS-000015,Grade 8 Filipino,20012,SYN-JHS-COURSE-000020,Grade 8 Filipino,20085,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,78.11,78.11,active,78.11,78.11,,86,86,86,86,
Drew T. Walker,10030,SYN-JHS-000039,Grade 8 Filipino,20012,SYN-JHS-COURSE-000020,Grade 8 Filipino,20085,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,60.78,60.78,active,60.78,60.78,,75,75,75,75,
Isaiah K. Mcgee,10073,SYN-JHS-000089,Grade 8 Filipino,20012,SYN-JHS-COURSE-000020,Grade 8 Filipino,20085,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,0.0,0.0,active,0.0,0.0,,60,60,60,60,
Scott C. Santiago,10015,SYN-JHS-000026,Grade 8 Filipino,20012,SYN-JHS-COURSE-000020,Grade 8 Filipino,20085,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,86.58,86.58,active,86.58,86.58,,91,91,91,91,
Stacey V. Malone,10010,SYN-JHS-000016,Grade 8 Filipino,20012,SYN-JHS-COURSE-000020,Grade 8 Filipino,20085,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,81.93,81.93,active,81.93,81.93,,88,88,88,88,
David R. Spencer,10016,SYN-JHS-000027,Grade 8 Filipino,20012,SYN-JHS-COURSE-000020,Grade 8 Filipino,20085,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,88.96,88.96,active,88.96,88.96,,93,93,93,93,
Jacob R. Mcguire,10027,SYN-JHS-000036,Grade 8 Filipino,20012,SYN-JHS-COURSE-000020,Grade 8 Filipino,20085,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,92.27,92.27,active,92.27,92.27,,95,95,95,95,
Scott M. Pham,10053,SYN-JHS-000068,Grade 8 Filipino,20012,SYN-JHS-COURSE-000020,Grade 8 Filipino,20085,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,94.02,94.02,active,94.02,94.02,,96,96,96,96,
Amber P. Ewing,10021,SYN-JHS-000029,Grade 8 Filipino,20012,SYN-JHS-COURSE-000020,Grade 8 Filipino,20085,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,78.78,78.78,active,78.78,78.78,,86,86,86,86,
Melissa F. Bruce,10055,SYN-JHS-000070,Grade 8 Filipino,20012,SYN-JHS-COURSE-000020,Grade 8 Filipino,20085,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,74.15,74.15,active,74.15,74.15,,83,83,83,83,
Tammy G. Delgado,10101,SYN-JHS-000110,Grade 8 Filipino,20012,SYN-JHS-COURSE-000020,Grade 8 Filipino,20085,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,87.35,87.35,active,87.35,87.35,,92,92,92,92,
Barbara M. Phillips,10029,SYN-JHS-000037,Grade 8 Mathematics,20013,SYN-JHS-COURSE-000022,Grade 8 Mathematics,20068,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,90.31,90.31,active,90.31,90.31,,93,93,93,93,
Sherry K. Frazier,10012,SYN-JHS-000018,Grade 8 Mathematics,20013,SYN-JHS-COURSE-000022,Grade 8 Mathematics,20068,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,77.09,77.09,active,77.09,77.09,,85,85,85,85,
Bethany J. Lynch,10017,SYN-JHS-000030,Grade 8 Mathematics,20013,SYN-JHS-COURSE-000022,Grade 8 Mathematics,20068,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,95.89,95.89,active,95.89,95.89,,97,97,97,97,
Gina M. Rice,10023,SYN-JHS-000033,Grade 8 Mathematics,20013,SYN-JHS-COURSE-000022,Grade 8 Mathematics,20068,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,88.4,88.4,active,88.4,88.4,,92,92,92,92,
Robert N. Cameron,10049,SYN-JHS-000059,Grade 8 Mathematics,20013,SYN-JHS-COURSE-000022,Grade 8 Mathematics,20068,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,95.09,95.09,active,95.09,95.09,,96,96,96,96,
Brittany S. Harper,10014,SYN-JHS-000024,Grade 8 Mathematics,20013,SYN-JHS-COURSE-000022,Grade 8 Mathematics,20068,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,80.27,80.27,active,80.27,80.27,,87,87,87,87,
Stephanie R. Robbins,10011,SYN-JHS-000017,Grade 8 Mathematics,20013,SYN-JHS-COURSE-000022,Grade 8 Mathematics,20068,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,88.65,88.65,active,88.65,88.65,,92,92,92,92,
Jeffery R. Anderson,10031,SYN-JHS-000040,Grade 8 Mathematics,20013,SYN-JHS-COURSE-000022,Grade 8 Mathematics,20068,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,90.84,90.84,active,90.84,90.84,,94,94,94,94,
Amy K. Johnson,10065,SYN-JHS-000083,Grade 8 Mathematics,20013,SYN-JHS-COURSE-000022,Grade 8 Mathematics,20068,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,79.47,79.47,active,79.47,79.47,,87,87,87,87,
Scott S. Alexander,10063,SYN-JHS-000081,Grade 8 Mathematics,20013,SYN-JHS-COURSE-000022,Grade 8 Mathematics,20068,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,87.56,87.56,active,87.56,87.56,,92,92,92,92,
Caitlyn K. Mcdonald,10008,SYN-JHS-000014,Grade 8 Mathematics,20013,SYN-JHS-COURSE-000022,Grade 8 Mathematics,20068,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,77.49,77.49,active,77.49,77.49,,85,85,85,85,
Jamie M. Cunningham,10009,SYN-JHS-000015,Grade 8 Mathematics,20013,SYN-JHS-COURSE-000022,Grade 8 Mathematics,20068,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,82.27,82.27,active,82.27,82.27,,88,88,88,88,
Drew T. Walker,10030,SYN-JHS-000039,Grade 8 Mathematics,20013,SYN-JHS-COURSE-000022,Grade 8 Mathematics,20068,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,75.85,75.85,active,75.85,75.85,,84,84,84,84,
Isaiah K. Mcgee,10073,SYN-JHS-000089,Grade 8 Mathematics,20013,SYN-JHS-COURSE-000022,Grade 8 Mathematics,20068,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,0.0,0.0,active,0.0,0.0,,60,60,60,60,
Scott C. Santiago,10015,SYN-JHS-000026,Grade 8 Mathematics,20013,SYN-JHS-COURSE-000022,Grade 8 Mathematics,20068,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,90.36,90.36,active,90.36,90.36,,93,93,93,93,
Stacey V. Malone,10010,SYN-JHS-000016,Grade 8 Mathematics,20013,SYN-JHS-COURSE-000022,Grade 8 Mathematics,20068,,INST JHS MLA_AY 2023-2024_Annual_Official,20001,SY_2023_JHS_OFFICIAL,93.49,93.49,active,93.49,93.49,,95,95,95,95,
